# frameNo,time,energy,intensity,sonorantEnergy,sonorantIntensity,band2to20Energy,band2to20Intensity,band1Intensity,band2Intensity,band3Intensity,band4Intensity,band1overlapInten,band2overlapInten,band3overlapInten,band4overlapInten,band1vaishaliInten,band2vaishaliInten,band3vaishaliInten,band4vaishaliInten,spectralTilt
13488.00000,134.88000,5.65945,7.52774,4.44490,6.47862,5.51444,7.41502,-0.79633,4.04297,-9.37045,-4.02099,6.44733,-1.57092,-3.31372,-5.97317,-2.80214,6.32073,-3.36274,-17.04943,106.06617
13489.00000,134.89000,4.57936,6.60805,3.30989,5.19813,4.44856,6.48219,-0.95455,2.83499,-8.73776,-3.54766,5.16526,-1.07797,-3.03941,-4.53439,-3.11899,5.00852,-2.73250,-15.81795,88.37646
13490.00000,134.90000,4.16844,6.19973,2.76922,4.42358,4.02831,6.05123,-0.10020,2.23808,-8.43146,-3.80803,4.41043,-0.76814,-3.04356,-4.42460,-2.49688,4.11034,-2.84221,-16.13195,91.31704
13491.00000,134.91000,4.26352,6.29769,3.08233,4.88878,4.11998,6.14895,-0.90934,2.38274,-8.19795,-4.82600,4.80598,-0.72127,-3.83526,-5.54949,-3.03780,4.64740,-3.59638,-15.44019,96.09416
13492.00000,134.92000,3.47688,5.41190,2.44884,3.88961,3.34208,5.24017,-1.67982,1.92797,-8.43364,-5.37681,3.73622,-0.76640,-4.23482,-6.33866,-3.63487,3.61673,-4.02078,-15.34223,81.61129
13493.00000,134.93000,4.06724,6.09300,2.94044,4.68412,3.93096,5.94499,-0.91298,2.40427,-8.35711,-5.28465,4.59644,-0.41982,-4.13318,-6.71862,-3.13736,4.41416,-4.08039,-15.18501,98.12391
13494.00000,134.94000,3.49822,5.43847,2.54423,4.05556,3.38126,5.29078,-1.81241,2.04452,-8.03048,-5.91448,3.84250,-0.10436,-4.26999,-7.12493,-3.93435,3.74092,-4.56328,-15.61990,87.54306
13495.00000,134.95000,3.45222,5.38099,2.61507,4.17483,3.34794,5.24778,-2.76033,2.56024,-7.95952,-6.19337,3.90058,0.35011,-4.34027,-6.79534,-4.68560,3.88999,-4.59435,-17.01517,96.90077
13496.00000,134.96000,4.07907,6.10561,3.16437,5.00287,3.97061,5.98857,-1.74673,3.12335,-7.63642,-6.91357,4.76198,0.76310,-4.37543,-6.82296,-4.01911,4.67755,-5.09744,-16.85429,102.97723
13497.00000,134.97000,3.63486,5.60488,2.79821,4.46880,3.53890,5.48869,-2.35609,2.96491,-7.26975,-6.77445,4.08347,1.21258,-3.82760,-6.71198,-4.58293,4.06569,-5.13756,-17.41303,100.51610
13498.00000,134.98000,4.12743,6.15680,3.44649,5.37377,4.04628,6.07056,-3.60728,3.59221,-6.55828,-7.21671,4.91335,1.50707,-3.40527,-7.35384,-5.49681,5.01799,-5.58216,-18.83478,108.63943
13499.00000,134.99000,4.02082,6.04314,3.25841,5.13005,3.93375,5.94807,-2.65646,3.34281,-6.38062,-7.28702,4.68591,1.19920,-3.50062,-7.72075,-4.77024,4.75309,-5.62282,-19.67445,117.29911
13500.00000,135.00000,3.55523,5.50867,2.89313,4.61368,3.47403,5.40833,-3.50730,2.67688,-6.48109,-7.36170,4.11757,0.31494,-3.81803,-8.23694,-5.43994,4.24255,-5.76931,-20.17841,110.05127
13501.00000,135.01000,3.82425,5.82547,3.27883,5.15719,3.74558,5.73519,-4.49054,2.12996,-6.70288,-7.49598,4.67031,-0.66580,-3.48694,-9.58688,-6.18460,4.81413,-6.66585,-18.75618,118.53095
13502.00000,135.02000,4.45873,6.49211,3.69263,5.67336,4.37744,6.41220,-2.07299,2.08977,-8.89941,-7.20997,5.39066,-2.49518,-3.41677,-8.35543,-4.59324,5.28333,-6.60808,-18.53713,117.46165
13503.00000,135.03000,1.68454,2.26482,1.04281,0.18206,1.59093,2.01652,-1.59017,-4.52687,-17.01625,-13.58171,0.38130,-9.59146,-9.86538,-16.16007,-4.06303,-0.53094,-12.79012,-23.89964,148.50302
13504.00000,135.04000,0.57967,-2.36821,0.06252,-12.04004,0.44316,-3.53440,-2.63653,-20.68840,-24.27630,-21.38676,-8.95672,-18.02368,-19.19112,-25.65704,-3.99426,-16.67637,-20.54934,-33.01030,133.54199
13505.00000,135.05000,0.44209,-3.54492,0.16814,-7.74341,0.34862,-4.57646,-5.47990,-12.70753,-25.68502,-23.27847,-7.20685,-18.83596,-19.68996,-30.65922,-6.45391,-8.26310,-23.01450,-33.01030,149.37235
13506.00000,135.06000,0.20360,-6.91222,0.06874,-11.62800,0.15168,-8.19065,-8.66285,-17.29985,-26.69030,-23.47147,-11.13544,-20.75325,-22.81388,-29.94574,-9.37717,-12.07924,-23.18402,-33.01030,127.16745
13507.00000,135.07000,0.16251,-7.89108,0.03788,-14.21640,0.12209,-9.13305,-8.92252,-19.80727,-26.26297,-24.06647,-13.19419,-20.77045,-23.28039,-31.39966,-9.96256,-15.38723,-23.77278,-33.01030,120.43883
13508.00000,135.08000,0.64027,-1.93636,0.39810,-4.00012,0.63464,-1.97472,-4.01970,-10.15503,-14.72708,-13.80311,-3.71790,-9.57797,-9.61238,-16.49695,-12.16305,-8.40190,-13.15243,-22.47780,84.74201
13509.00000,135.09000,2.01288,3.03819,1.51987,1.81806,2.00207,3.01479,-1.18390,-2.64959,-12.79224,-8.24634,0.67201,-2.02740,-2.13112,-12.92183,-9.27523,-2.09033,-7.68465,-18.48475,57.84549
13510.00000,135.10000,3.32828,5.22220,2.70728,4.32534,3.32116,5.21289,-1.42040,1.62795,-7.83382,-5.84951,3.11759,-0.01065,-0.42019,-8.80319,-8.75851,2.23362,-5.29489,-18.96714,66.00703
13511.00000,135.11000,3.21999,5.07855,2.63805,4.21283,3.20861,5.06317,-2.43833,1.62918,-5.18195,-5.94042,3.07263,-0.04617,-1.35362,-7.39631,-10.02533,2.75065,-5.33637,-17.14292,59.08599
13512.00000,135.12000,2.78052,4.44126,2.19989,3.42401,2.75873,4.40710,-3.00636,0.18591,-4.73136,-6.15631,2.33316,-0.11465,-2.30359,-6.37698,-10.99251,2.12965,-5.24311,-15.05942,45.15890
13513.00000,135.13000,2.86540,4.57185,2.19255,3.40950,2.84262,4.53718,-2.17339,-1.14980,-4.15331,-5.86793,2.18245,0.84885,-1.75638,-5.92022,-9.75396,1.90529,-5.00079,-14.78003,46.46494
13514.00000,135.14000,3.44468,5.37149,2.64917,4.23110,3.41594,5.33510,-0.83705,-0.49207,-3.49231,-6.35957,3.14774,1.76448,-1.34951,-6.62369,-7.84416,2.76404,-5.58410,-13.75525,58.83022
13515.00000,135.15000,3.82989,5.83186,2.81486,4.49456,3.79510,5.79223,-0.03279,-0.27016,-2.75918,-5.23654,3.52547,2.06050,-0.99851,-5.22775,-6.68356,3.16928,-4.43872,-12.89632,49.89673
13516.00000,135.16000,3.76409,5.75661,2.76467,4.41643,3.71833,5.70348,-0.00697,-0.94137,-2.84884,-5.84935,3.34960,2.37107,-0.49712,-5.95150,-6.42354,2.98064,-4.98121,-12.22560,47.04512
13517.00000,135.17000,4.03118,6.05432,2.98838,4.75436,3.98290,6.00199,-0.27512,-0.29584,-1.82350,-5.15297,3.19784,2.69792,0.82555,-5.07567,-6.48473,3.24882,-4.19224,-11.88558,37.18607
13518.00000,135.18000,4.03012,6.05317,3.07706,4.88136,3.98437,6.00360,-0.84548,0.75679,-1.34534,-5.63896,3.38294,2.40926,0.45621,-5.40719,-6.89369,3.75120,-4.45578,-11.98634,38.24585
13519.00000,135.19000,4.10526,6.13341,3.22456,5.08471,4.05320,6.07799,-1.47307,1.58395,-1.51536,-6.32784,3.81604,2.27825,-0.13413,-5.51692,-7.45373,4.22833,-4.64538,-11.39605,30.68373
13520.00000,135.20000,4.28087,6.31532,3.37713,5.28548,4.22596,6.25925,-1.81035,2.06853,-0.94263,-5.60137,3.95317,2.38145,0.23017,-5.04552,-7.60253,4.58042,-3.99415,-11.55361,30.29409
13521.00000,135.21000,4.35231,6.38719,3.45835,5.38869,4.30006,6.33474,-1.98973,2.41964,-0.90727,-5.58032,4.10995,2.23680,0.11055,-4.77939,-7.79703,4.74877,-3.85704,-11.76491,32.03865
13522.00000,135.22000,4.04186,6.06581,3.14366,4.97435,3.98784,6.00738,-2.03313,2.22666,-1.51068,-5.48353,3.87540,1.53018,-0.59303,-4.75112,-7.75789,4.39571,-3.78975,-11.71170,30.67795
13523.00000,135.23000,3.83297,5.83535,2.94596,4.69227,3.78834,5.78449,-2.07464,2.08033,-1.83061,-5.40086,3.67624,1.09160,-1.03351,-4.66192,-7.83036,4.14134,-3.74829,-12.38219,30.12808
13524.00000,135.24000,3.95384,5.97019,3.09462,4.90608,3.91585,5.92826,-2.10369,2.19683,-1.44498,-5.80591,3.78175,1.38991,-0.73578,-4.66224,-7.83695,4.34273,-4.00226,-12.94644,36.01287
13525.00000,135.25000,3.97810,5.99675,3.10801,4.92483,3.93671,5.95134,-1.76605,2.24190,-1.58540,-6.29407,3.87817,1.27251,-1.27089,-4.95685,-7.53089,4.33869,-4.27642,-12.80793,40.58605
13526.00000,135.26000,3.87750,5.88552,3.01382,4.79117,3.83889,5.84205,-1.50250,1.99799,-1.99426,-6.46086,3.81863,1.19904,-1.68949,-5.43197,-7.40777,4.12800,-4.56988,-13.24464,46.69456
13527.00000,135.27000,3.81677,5.81696,2.96424,4.71913,3.78479,5.78041,-1.25894,1.58986,-1.50227,-6.76886,3.57597,1.45857,-1.21253,-5.84131,-7.12890,3.99059,-4.95162,-14.14706,50.79036
13528.00000,135.28000,3.95150,5.96762,2.99472,4.76356,3.91413,5.92635,-0.88500,1.44602,-1.02552,-6.24011,3.48745,1.67666,-0.50525,-5.19372,-6.57243,3.99851,-4.31167,-13.67107,45.66279
13529.00000,135.29000,3.87269,5.88013,2.93160,4.67105,3.83181,5.83404,-0.79591,1.54390,-1.17651,-6.69119,3.49687,1.37993,-0.81099,-5.60873,-6.36756,3.95651,-4.69910,-13.51463,50.14096
13530.00000,135.30000,3.73449,5.72231,2.77607,4.43430,3.69889,5.68071,-0.84227,1.64019,-1.67760,-6.72530,3.53323,0.88653,-1.71549,-5.20535,-6.22908,3.87755,-4.51599,-14.13552,51.03804
13531.00000,135.31000,3.88847,5.89779,2.96488,4.72007,3.85049,5.85516,-0.89562,1.65211,-0.68290,-7.43964,3.56099,1.61024,-0.81184,-5.86539,-6.13092,4.23014,-5.00555,-13.76552,52.94183
13532.00000,135.32000,4.16132,6.19231,3.26727,5.14185,4.12673,6.15606,-0.93830,1.32134,0.77574,-7.43989,3.38497,2.78005,0.85215,-6.44942,-6.08115,4.64231,-5.28722,-14.43835,56.82355
13533.00000,135.33000,4.04404,6.06816,3.14571,4.97719,4.01332,6.03503,-0.83364,1.06444,0.85663,-7.77099,3.13681,2.63247,0.67330,-6.61629,-5.92781,4.48348,-5.48093,-14.88294,60.16053
13534.00000,135.34000,3.63306,5.60273,2.70471,4.32121,3.60323,5.56692,-0.72189,0.82316,-0.16715,-7.68253,2.90483,1.64834,-0.75588,-6.49025,-5.72852,3.87018,-5.28528,-15.53480,60.82888
13535.00000,135.35000,3.56860,5.52498,2.62520,4.19162,3.53596,5.48507,-0.61596,0.69467,-0.36541,-7.67505,2.83858,1.56175,-1.01649,-6.49019,-5.50231,3.73041,-5.27505,-15.31783,62.67582
13536.00000,135.36000,3.52396,5.47030,2.61336,4.17198,3.49326,5.43231,-0.71093,0.51185,-0.52790,-8.00427,2.88120,1.78207,-1.10296,-6.80062,-5.59858,3.72367,-5.62948,-15.08092,63.45903
13537.00000,135.37000,3.45332,5.38237,2.59862,4.14742,3.42401,5.34535,-0.79664,0.17457,-0.37794,-8.77996,2.75189,1.96061,-1.13314,-7.50841,-5.72525,3.68487,-6.25176,-15.68566,72.14058
13538.00000,135.38000,3.30050,5.18579,2.48994,3.96189,3.27730,5.15516,-0.92026,-0.01405,-0.67124,-8.72324,2.58610,1.71342,-1.50255,-7.78480,-5.99968,3.44260,-6.52367,-16.74006,74.65659
13539.00000,135.39000,2.93750,4.67977,2.18548,3.39546,2.91845,4.65152,-0.98228,-0.36618,-1.71893,-8.86818,2.22300,0.71087,-2.61201,-8.57525,-6.29359,2.72009,-7.29002,-18.48564,88.12143
13540.00000,135.40000,2.96586,4.72151,2.23620,3.49511,2.95226,4.70155,-1.07108,-0.74964,-1.25754,-8.13731,1.72008,0.82823,-0.62382,-8.52648,-6.75956,2.42512,-7.26691,-17.33185,74.71847
13541.00000,135.41000,2.92400,4.65978,2.20213,3.42842,2.91444,4.64555,-0.88287,-0.79301,-3.22990,-8.40146,1.92696,0.52961,-0.84329,-8.45208,-7.02045,1.74643,-7.44507,-18.69622,92.02553
13542.00000,135.42000,2.93718,4.67931,2.23033,3.48370,2.93312,4.67330,-0.86492,-1.66164,-4.34520,-7.10913,1.83354,1.06734,-0.11148,-7.80456,-7.70887,1.15465,-6.73539,-19.08448,95.67177
13543.00000,135.43000,1.89961,2.78665,1.27220,1.04555,1.89597,2.77832,-1.02072,-5.31639,-8.80413,-6.57269,0.08297,-1.92568,-2.38794,-8.01277,-8.66069,-2.68334,-6.39383,-23.46205,102.07224
13544.00000,135.44000,1.56910,1.95651,1.10667,0.44018,1.56782,1.95297,-1.03920,-4.05455,-11.30283,-9.45369,0.41148,-4.97917,-5.82260,-12.87907,-9.74835,-2.81581,-8.97949,-28.04643,110.64430
13545.00000,135.45000,1.31632,1.19360,0.80405,-0.94715,1.31222,1.18006,-0.28554,-5.86521,-14.77495,-16.29164,0.08475,-10.47666,-12.02353,-20.23163,-8.22196,-4.91908,-14.87962,-29.60103,141.27171
13546.00000,135.46000,1.24482,0.95106,0.61323,-2.12375,1.24211,0.94160,0.62106,-12.78770,-18.68843,-22.65582,-0.21725,-16.70126,-19.81201,-28.08226,-7.02602,-10.66837,-20.18564,-31.27826,134.20579
13547.00000,135.47000,1.08940,0.37188,0.67080,-1.73408,1.08663,0.36083,0.04455,-15.33683,-19.71229,-22.31793,-0.30017,-16.71505,-18.48951,-27.76919,-9.58495,-11.24312,-21.04211,-29.34950,136.70804
13548.00000,135.48000,0.85891,-0.66054,0.70922,-1.49217,0.85789,-0.66567,-2.10725,-8.27923,-14.79901,-22.09885,-1.01367,-13.95232,-15.13012,-24.21559,-15.67360,-6.36832,-18.94938,-32.13128,126.57698
13549.00000,135.49000,1.65401,2.18537,1.43837,1.57871,1.64848,2.17084,-1.24391,-2.11556,-8.45687,-15.18833,1.54694,-7.81479,-8.08134,-16.55746,-14.92441,-0.79041,-12.33941,-24.02392,114.79051
13550.00000,135.50000,2.55781,4.07869,2.28396,3.58689,2.55154,4.06803,-1.82348,0.96792,-3.79611,-9.12518,3.01201,-3.28999,-3.55188,-9.63557,-16.10201,2.40109,-8.45406,-21.68912,88.74087
13551.00000,135.51000,2.89724,4.61984,2.56592,4.09243,2.89272,4.61307,-3.31239,1.23283,-1.19001,-6.43339,2.92004,-0.78976,-1.48831,-6.94838,-18.00865,3.34452,-5.95038,-23.07821,81.87549
13552.00000,135.52000,3.35325,5.25466,2.99232,4.76008,3.34978,5.25016,-2.70867,0.54423,1.25748,-6.64770,2.85896,1.49436,0.05348,-6.96662,-16.40341,4.06765,-6.02819,-22.21230,69.93301
13553.00000,135.53000,3.68528,5.66471,3.35839,5.26131,3.68108,5.65976,-2.71707,-0.16205,2.64226,-7.55517,2.88472,2.85730,0.53900,-7.54460,-16.87298,4.64678,-6.60987,-19.94742,67.12894
13554.00000,135.54000,3.72353,5.70955,3.39446,5.30771,3.71923,5.70453,-1.77857,-0.85314,2.74314,-9.28146,3.28937,3.08144,-0.72196,-9.00830,-14.79828,4.59001,-7.72227,-19.13171,70.05581
13555.00000,135.55000,3.59992,5.56292,3.33635,5.23272,3.59610,5.55831,-2.22920,-1.29684,2.77455,-11.38597,3.28870,3.20561,-1.81413,-10.59794,-16.01862,4.55269,-8.73019,-18.41951,78.46701
13556.00000,135.56000,3.96450,5.98189,3.61746,5.58404,3.96062,5.97763,-1.08682,-0.81378,2.79636,-11.01662,4.00465,3.39051,-2.19668,-10.26516,-13.47735,4.80889,-8.43333,-18.02688,81.42805
13557.00000,135.57000,3.81295,5.81261,3.48028,5.41614,3.80974,5.80895,-1.46268,-0.12465,2.29369,-10.70581,3.95244,2.84377,-2.72518,-9.12351,-14.87371,4.65307,-7.88327,-17.49054,75.46145
13558.00000,135.58000,3.84011,5.84343,3.42182,5.34258,3.83679,5.83968,-0.68236,0.02693,1.75617,-10.29983,4.23780,2.43396,-4.02044,-8.29844,-13.19471,4.44502,-7.25276,-17.93899,76.11652
13559.00000,135.59000,3.45910,5.38963,3.07257,4.87502,3.45575,5.38542,-1.02528,-0.13450,1.00816,-10.24960,3.81319,1.63003,-5.13616,-8.01425,-14.36435,3.89984,-7.06473,-17.36408,71.63868
13560.00000,135.60000,3.55931,5.51366,3.08508,4.89267,3.55501,5.50841,-0.38575,-0.35355,0.80697,-9.71812,4.02503,1.65117,-4.70945,-7.40008,-12.67590,3.81758,-6.52037,-18.16015,76.07879
13561.00000,135.61000,3.40617,5.32267,2.98487,4.74925,3.40218,5.31758,-0.86363,-0.32634,0.68718,-9.37527,3.77664,1.44229,-5.22778,-7.34473,-14.06761,3.70565,-6.49916,-17.92124,69.00763
13562.00000,135.62000,3.70694,5.69016,3.23786,5.10258,3.70177,5.68410,-0.24679,-0.34158,1.10265,-9.16635,4.19416,2.03504,-4.45326,-7.85208,-12.42361,4.05402,-6.86130,-17.84950,82.48194
13563.00000,135.63000,3.91434,5.92659,3.46654,5.39897,3.91187,5.92384,-0.48752,-0.34705,1.59654,-8.59897,4.44591,2.66275,-4.13319,-7.61318,-13.20599,4.45737,-6.67284,-17.49501,81.26063
13564.00000,135.64000,4.20116,6.23369,3.66872,5.64515,4.19670,6.22907,0.12835,-0.15754,1.77962,-8.03063,4.77456,2.91782,-3.95913,-7.54638,-11.44116,4.68190,-6.59832,-17.20547,88.36968
13565.00000,135.65000,4.21801,6.25107,3.71990,5.70532,4.21370,6.24664,-0.22547,-0.11865,1.87443,-7.83214,4.77230,3.10721,-4.59429,-7.27499,-12.29727,4.82362,-6.50917,-18.43724,82.28096
13566.00000,135.66000,4.55320,6.58317,4.01042,6.03189,4.54470,6.57505,0.31360,-0.33291,2.21117,-7.63994,5.13195,3.68240,-4.55924,-8.05336,-10.79139,5.13834,-6.83843,-18.69797,108.35099
13567.00000,135.67000,4.70472,6.72534,4.17499,6.20655,4.69679,6.71801,0.13390,-0.53878,2.63187,-7.71945,5.13508,4.10303,-3.83889,-8.03872,-11.14631,5.39099,-6.90883,-17.88612,91.76097
13568.00000,135.68000,4.80181,6.81405,4.24802,6.28187,4.79151,6.80472,0.29194,-0.73906,2.82065,-7.34498,5.12548,4.24201,-3.25204,-7.54500,-10.86751,5.44198,-6.48840,-18.60066,99.69988
13569.00000,135.69000,4.96990,6.96347,4.33674,6.37163,4.96195,6.95652,0.49687,-0.52162,2.85494,-6.80243,5.28230,4.31506,-3.34195,-6.89624,-10.33205,5.54723,-6.02511,-17.11356,91.40298
13570.00000,135.70000,5.08896,7.06629,4.54046,6.57100,5.07890,7.05770,-0.07064,-0.19761,3.23861,-6.95609,5.17646,4.62919,-2.83683,-7.16422,-11.29600,5.86210,-6.24251,-17.36264,98.94998
13571.00000,135.71000,5.38637,7.31296,4.74913,6.76614,5.37830,7.30645,0.35798,0.21714,3.38690,-6.92124,5.33766,4.76899,-2.95992,-6.97021,-10.14704,6.06316,-6.03077,-17.33626,93.06866
13572.00000,135.72000,5.04491,7.02854,4.41472,6.44903,5.03498,7.01997,-0.20601,-0.00558,2.94849,-5.97307,5.02843,4.47177,-3.34529,-6.02930,-10.83280,5.76872,-5.16788,-17.31042,88.76446
13573.00000,135.73000,4.83858,6.84718,4.22768,6.26102,4.82964,6.83915,-0.41083,-0.11768,2.67467,-5.95776,4.86282,4.26520,-3.90456,-6.20300,-11.04701,5.57734,-5.30828,-16.14117,82.58620
13574.00000,135.74000,5.09198,7.06886,4.42828,6.46235,5.08173,7.06011,-0.14262,-0.01942,2.85816,-6.24475,5.10536,4.55115,-3.63682,-6.19338,-10.15209,5.80967,-5.30183,-16.37858,84.61764
13575.00000,135.75000,4.85213,6.85932,4.23048,6.26390,4.83849,6.84710,-0.94857,-0.31946,2.74247,-6.10440,4.73945,4.50489,-3.51143,-5.76760,-11.03636,5.68326,-4.89921,-16.62151,87.12364
13576.00000,135.76000,5.09640,7.07264,4.46265,6.49593,5.07633,7.05550,-0.76359,-1.60227,3.27300,-6.67909,4.82397,5.18756,-3.52958,-6.36558,-10.15255,5.94694,-5.29994,-15.81697,89.06453
13577.00000,135.77000,5.62065,7.49786,4.92406,6.92324,5.60214,7.48354,-0.78858,-2.11348,3.90218,-6.47832,5.05119,5.88428,-2.52010,-5.74381,-9.82812,6.45862,-4.86757,-15.44449,78.80956
13578.00000,135.78000,6.37346,8.04375,5.73567,7.58584,6.34874,8.02688,-1.87733,-2.55502,4.91547,-6.85263,5.36526,6.86169,-1.92918,-5.35061,-10.84315,7.27297,-4.52887,-15.83019,80.46756
13579.00000,135.79000,6.73595,8.28399,6.06801,7.83046,6.71652,8.27144,-1.86426,-2.33025,5.14743,-6.32988,5.53296,7.14016,-1.92045,-5.19197,-10.71305,7.53157,-4.25958,-15.77369,74.19499
13580.00000,135.80000,6.65269,8.22997,5.96134,7.75344,6.62907,8.21453,-1.42477,-1.62617,5.02022,-6.35346,5.38269,6.94729,-2.38640,-5.76755,-9.80892,7.41612,-4.53107,-15.13534,78.56649
13581.00000,135.81000,6.58208,8.18363,5.90145,7.70959,6.55717,8.16717,-2.32957,-1.31493,5.07635,-5.45624,5.09548,6.92638,-2.14404,-5.11752,-10.91563,7.41325,-3.75686,-15.11611,72.53519
13582.00000,135.82000,6.37039,8.04166,5.70254,7.56068,6.34230,8.02247,-2.74481,-1.34213,5.07297,-5.83046,4.74963,6.76976,-2.07810,-4.90370,-11.13752,7.29436,-3.84299,-14.77569,68.79898
13583.00000,135.83000,6.24020,7.95199,5.45769,7.37008,6.20995,7.93088,-1.89284,-1.60433,4.99360,-5.39117,4.36637,6.55351,-1.96517,-4.53080,-10.02508,7.04493,-3.36830,-14.49821,64.53016
13584.00000,135.84000,6.15596,7.89296,5.44932,7.36343,6.13321,7.87688,-2.22693,-1.80498,5.00400,-5.84778,4.37638,6.58948,-2.22914,-5.00121,-10.64156,7.05423,-3.75226,-15.22414,69.28418
13585.00000,135.85000,6.04477,7.81380,5.39007,7.31594,6.01541,7.79265,-3.21444,-2.15475,5.03007,-5.92770,4.18159,6.64933,-2.28702,-5.05744,-11.35200,7.05501,-3.72713,-15.14289,65.02688
13586.00000,135.86000,5.91963,7.72294,5.24070,7.19389,5.89725,7.70650,-2.76699,-1.90765,4.78102,-5.44541,4.15171,6.45304,-2.49143,-5.24663,-11.23839,6.88489,-3.70492,-14.82030,59.50526
13587.00000,135.87000,5.71137,7.56741,4.97339,6.96653,5.68551,7.54769,-2.12237,-2.06371,4.45877,-5.26565,4.03509,6.18532,-2.69723,-5.25499,-9.99856,6.61871,-3.76620,-15.41424,67.54174
13588.00000,135.88000,5.57570,7.46299,4.88240,6.88633,5.55823,7.44937,-2.95935,-1.73091,4.53931,-4.99815,3.50718,6.10344,-2.37028,-5.29023,-11.08235,6.54060,-3.56764,-15.54496,55.08232
13589.00000,135.89000,5.55300,7.44528,4.85626,6.86302,5.52831,7.42592,-3.38867,-2.25059,4.29046,-4.74709,3.78865,6.18193,-2.67505,-4.92214,-11.11562,6.55307,-3.43986,-15.62185,61.13605
13590.00000,135.90000,5.53087,7.42794,4.74638,6.76362,5.51456,7.41511,-2.47170,-2.12907,3.82694,-4.69576,4.14576,6.00368,-2.73341,-4.70565,-10.53849,6.39596,-3.23215,-15.05946,52.91846
13591.00000,135.91000,5.43135,7.34908,4.62088,6.64725,5.40884,7.33104,-1.61468,-2.12612,3.71073,-4.88014,3.98038,5.80899,-2.78700,-5.26003,-9.10370,6.19999,-3.66289,-15.58171,70.37587
13592.00000,135.92000,5.75990,7.60415,4.96982,6.96340,5.74400,7.59215,-2.11166,-2.04535,3.78755,-4.63275,4.56115,6.21167,-2.65797,-4.86328,-9.86555,6.57725,-3.36598,-16.96799,63.13869
13593.00000,135.93000,5.41348,7.33476,4.70370,6.72439,5.39292,7.31824,-2.93605,-2.07488,3.43746,-4.76364,4.33375,5.99742,-2.80875,-5.26757,-10.64533,6.35933,-3.58449,-17.25493,72.24114
13594.00000,135.94000,5.06186,7.04310,4.30532,6.34006,5.04963,7.03260,-2.60186,-2.48563,2.78332,-4.60835,4.10732,5.61509,-2.88777,-5.04398,-10.51895,5.90632,-3.36255,-17.93085,64.53376
13595.00000,135.95000,5.25333,7.20435,4.40172,6.43622,5.22900,7.18419,-1.42655,-2.33317,2.45763,-4.68110,4.59547,5.64653,-3.04299,-5.28172,-8.52840,5.96438,-3.61292,-17.26400,79.77054
13596.00000,135.96000,4.94620,6.94271,3.99495,6.01512,4.93002,6.92848,-1.04618,-2.56422,1.85230,-3.88179,4.30393,5.13421,-2.65717,-4.35475,-8.25737,5.47313,-3.05715,-16.84157,68.63717
13597.00000,135.97000,5.01890,7.00608,4.10389,6.13196,4.99801,6.98797,-1.61455,-2.18727,2.05810,-3.69441,4.29131,5.27356,-2.24728,-4.22081,-8.85803,5.61500,-2.83521,-16.94386,75.38719
13598.00000,135.98000,4.64735,6.67205,3.79374,5.79068,4.63545,6.66092,-2.23379,-1.85911,2.02829,-3.56058,3.57579,4.82306,-2.05937,-4.09779,-9.99298,5.23921,-2.78159,-17.67583,68.15726
13599.00000,135.99000,4.70551,6.72607,3.80125,5.79926,4.68686,6.70882,-1.82744,-1.93204,1.65603,-3.54678,3.91261,4.79185,-2.07495,-3.74662,-9.05572,5.24176,-2.78784,-17.81881,80.62843
13600.00000,136.00000,4.46100,6.49432,3.57720,5.53544,4.44664,6.48032,-1.08652,-2.06731,1.03179,-4.53503,3.89207,4.42178,-2.78418,-4.77440,-8.19491,4.87863,-3.66600,-18.49965,80.70221
13601.00000,136.01000,4.63653,6.66193,3.70970,5.69339,4.61642,6.64305,-0.80945,-2.25244,0.98686,-4.53209,4.21313,4.64872,-2.78787,-4.78394,-7.81427,5.03504,-3.57861,-17.66754,82.68389
13602.00000,136.02000,4.30576,6.34050,3.49349,5.43259,4.29184,6.32644,-1.32946,-2.45660,0.65154,-5.01240,3.92550,4.42886,-3.13904,-5.65786,-8.55637,4.78816,-4.16222,-18.30708,80.69266
13603.00000,136.03000,4.32593,6.36080,3.62453,5.59252,4.31005,6.34482,-2.12802,-2.41686,0.46068,-5.48889,4.18529,4.70024,-3.35026,-6.17795,-9.50004,5.01831,-4.55082,-18.07267,82.74272
13604.00000,136.04000,4.10848,6.13682,3.47148,5.40515,4.09429,6.12178,-2.59071,-2.40467,0.05899,-5.96823,4.04173,4.49310,-3.58313,-6.49128,-10.02101,4.83916,-4.95655,-18.11084,77.17436
13605.00000,136.05000,4.30479,6.33952,3.55375,5.50687,4.28812,6.32267,-1.90857,-2.44874,0.09042,-5.30874,4.18577,4.62031,-2.99804,-5.93152,-8.83512,4.89213,-4.37406,-18.19721,81.05792
13606.00000,136.06000,4.24523,6.27901,3.43756,5.36251,4.22842,6.26179,-1.23155,-2.67402,0.12191,-5.52541,3.99041,4.43413,-3.10805,-6.15866,-8.07659,4.66993,-4.58018,-17.74784,79.94801
